scenario,sample_name,target,feature_set,model,n_features,n_predictions,mean_fold_roc_auc,std_fold_roc_auc,overall_accuracy,overall_balanced_accuracy,overall_f1,overall_roc_auc
premarket_large_move,all_days,same_day_large_move_direction,premarket_controls_only,random_forest,24,314,0.6918840844214421,0.08938690299480959,0.6401273885350318,0.6238643371017472,0.7034120734908137,0.6684069886947585
premarket_large_move,all_days,same_day_large_move_direction,premarket_controls_only,gradient_boosting,24,314,0.6726418225265621,0.08998398918982159,0.60828025477707,0.5938129496402877,0.672,0.6682836587872559
premarket_large_move,all_days,same_day_large_move_direction,premarket_controls_plus_text,random_forest,32,314,0.6608357170519914,0.07009963866281357,0.5923566878980892,0.5743473792394655,0.6666666666666666,0.6430421377183967
premarket_large_move,all_days,same_day_large_move_direction,premarket_controls_regimes,random_forest,40,314,0.6617574032564917,0.08120881198878127,0.5828025477707006,0.565775950668037,0.6561679790026247,0.6353956834532374
premarket_large_move,all_days,same_day_large_move_direction,premarket_controls_plus_text,gradient_boosting,32,314,0.6248969972600933,0.05810643221927912,0.5700636942675159,0.5558273381294965,0.6380697050938338,0.61775950668037
premarket_large_move,all_days,same_day_large_move_direction,premarket_controls_regimes,gradient_boosting,40,314,0.5989130168094975,0.05432238223601521,0.5732484076433121,0.5512846865364851,0.6598984771573604,0.5891469681397739
premarket_large_move,all_days,same_day_large_move_direction,premarket_controls_only,logreg,24,314,0.5312095646739711,0.11412995348194038,0.5063694267515924,0.5083042137718397,0.5259938837920489,0.5193011305241522
premarket_large_move,all_days,same_day_large_move_direction,premarket_controls_plus_text,logreg,32,314,0.5149481437913898,0.11188560416342574,0.49044585987261147,0.4925385405960946,0.50920245398773,0.49825282631038026
premarket_large_move,all_days,same_day_large_move_direction,premarket_controls_regimes,logreg,40,314,0.5090348576120782,0.11541950212299475,0.48089171974522293,0.4817471736896197,0.5045592705167173,0.4775334018499486
