date_only,post_count,vader_mean,vader_std,vader_max_pos,vader_max_neg,finbert_mean,finbert_std,caps_ratio_mean,exclamation_mean,exclamation_max,max_engagement,mean_word_count,topic_trade,topic_fed,topic_energy,topic_tax,topic_sanctions,topic_market_direct,topic_immigration,topic_geopolitics,post_count_premarket,vader_mean_premarket,vader_std_premarket,vader_max_pos_premarket,vader_max_neg_premarket,finbert_mean_premarket,finbert_std_premarket,caps_ratio_mean_premarket,exclamation_mean_premarket,exclamation_max_premarket,max_engagement_premarket,mean_word_count_premarket,topic_trade_premarket,topic_fed_premarket,topic_energy_premarket,topic_tax_premarket,topic_sanctions_premarket,topic_market_direct_premarket,topic_immigration_premarket,topic_geopolitics_premarket,vader_3d_rolling,vader_7d_rolling,vader_momentum,emb_diversity,dominant_cluster,novelty_score
2014-03-31,14,-0.0020857142857142927,0.6144060745106646,0.8622,-0.7959,-0.06354607748133796,0.33641671318162086,0.09694520231511529,1.0,2,7.60339933974067,16.785714285714285,0,0,1,0,0,0,0,1,2.0,-0.0386,0.054588643507601474,0.0,-0.0772,-0.014645807445049286,0.04224102564389162,0.08437917222963952,0.0,0.0,4.143134726391533,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24809847535505455,0.2852229719202014,-0.25018418964076883,0.03987008,covid_health,0.17334944009780884
2014-04-01,20,0.521225,0.32959057197010194,0.93,0.0,0.22618861608207225,0.23341792423762653,0.11418645251239097,0.55,3,7.105786129481271,18.2,0,0,1,0,0,0,0,1,13.0,0.6383076923076924,0.20099139476413105,0.8858,0.1779,0.26585821570971835,0.25648397574313647,0.13050025088289646,0.6923076923076923,3.0,6.042632833682381,19.384615384615383,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.32914365079365104,0.32175511477734425,0.192081349206349,0.041419324,covid_health,0.1253347396850586
2014-04-02,7,0.36188571428571426,0.41698354655218484,0.8834,0.0,0.014265274628996849,0.20165255240890056,0.06029394054934856,0.14285714285714285,1,7.003065458786462,18.0,0,0,0,0,0,0,0,0,2.0,0.4061,0.574312127679714,0.8122,0.0,-0.13785227295011282,0.32995202602301266,0.10509031198686371,0.5,1.0,4.007333185232471,19.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29367500000000024,0.37598554149348523,0.06821071428571401,0.040317837,fed_rates,0.3572150468826294
2014-04-03,11,0.4368090909090909,0.4869111221866788,0.8402,-0.8107,0.14055203231559557,0.23497100082546019,0.06742709490422899,0.9090909090909091,3,7.530479995245536,17.363636363636363,0,0,0,0,1,1,0,0,1.0,0.6114,,0.6114,0.6114,0.1335068652406335,,0.056074766355140186,1.0,1.0,4.51085950651685,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43997326839826867,0.3621810578818588,-0.003164177489177744,0.040908176,covid_health,0.13287949562072754
2014-04-04,24,0.4587041666666667,0.5014420990279299,0.927,-0.69,0.08318263024557382,0.4141742338062092,0.0847798615793855,0.8333333333333334,3,7.475905969367397,17.833333333333332,0,0,0,0,1,0,0,0,1.0,0.3875,,0.3875,0.3875,-0.08744281530380249,,0.0625,0.0,0.0,6.597145701886651,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4191329906204908,0.3604170568466621,0.03957117604617588,0.03945328,covid_health,0.11251729726791382
2014-04-05,29,0.31123103448275863,0.5824864223454043,0.946,-0.8707,0.1259960564302987,0.28409224668169636,0.08931859603327072,0.7931034482758621,4,8.17695386822578,18.896551724137932,1,0,1,1,1,1,0,0,23.0,0.29880869565217394,0.5673053954785997,0.946,-0.7897,0.15971830539891255,0.2897154357750167,0.09727761222250426,0.782608695652174,4.0,6.368187186350492,17.565217391304348,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.402248097352839,0.365151565532169,-0.09101706287008038,0.040394474,covid_health,0.07892721891403198
2014-04-06,12,0.21560833333333332,0.6167628842422247,0.9675,-0.8556,0.0769983425270766,0.44580921143781205,0.10365489016963446,1.0,2,6.324358962381311,18.416666666666668,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0.3285145114942531,0.3290539464845499,-0.11290617816091977,0.039590817,covid_health,0.11057895421981812
2014-04-07,13,0.4357384615384615,0.43667077327291925,0.886,-0.4019,0.21548702030514294,0.39450910789901916,0.1099784348623609,1.1538461538461537,5,5.6937321388027,18.615384615384617,0,0,1,0,0,1,0,0,6.0,0.3276,0.45254905148502966,0.8087,-0.4019,0.1656523603014648,0.3438141383662658,0.10014751912281951,0.6666666666666666,2.0,5.017279836814924,19.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.32085927645151807,0.391600257316575,0.11487918508694345,0.03779528,covid_health,0.09809136390686035
2014-04-08,9,0.5202333333333333,0.50122616900956,0.927,-0.5759,0.27634502202272415,0.37610245019248106,0.09264284229271118,1.8888888888888888,6,6.253828811575473,20.555555555555557,0,0,0,0,1,0,0,1,5.0,0.8396800000000001,0.0693133248372923,0.927,0.7717,0.5196558445692062,0.333783488241092,0.10425320309577506,1.8,6.0,6.253828811575473,18.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3905267094017096,0.39145859064990834,0.12970662393162374,0.04010628,covid_health,0.1819087266921997
2014-04-09,31,0.43215483870967747,0.4320154008355949,0.9022,-0.5267,0.21917740922541387,0.22790414624042477,0.08594762344077242,0.7741935483870968,6,7.201170883281678,18.258064516129032,0,0,0,1,0,0,1,1,1.0,0.8122,,0.8122,0.8122,0.7085199132561684,,0.08695652173913043,1.0,1.0,3.4965075614664802,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46270887786049103,0.4014970369961888,-0.03055403915081356,0.04002584,covid_health,0.04981333017349243
2014-04-10,17,0.32804705882352936,0.48272358565441864,0.902,-0.6908,0.17837663411217577,0.23949677458660015,0.09833554458916777,0.47058823529411764,2,7.666690200080086,17.470588235294116,0,0,1,1,0,1,0,1,10.0,0.41748,0.4575659170485106,0.902,-0.6259,0.22769449688494206,0.2841529505927124,0.11030296152908425,0.7,2.0,5.420534999272286,18.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.4268117436221803,0.38595960384110856,-0.09876468479865091,0.042180058,covid_health,0.102419912815094
2014-04-11,19,0.5291368421052631,0.4178159499249591,0.9362,-0.7506,0.23866698802693895,0.2801518477427098,0.11608417362344292,0.7894736842105263,3,6.6240652277998935,15.526315789473685,1,0,0,1,0,0,0,0,10.0,0.43389,0.521128219347216,0.9362,-0.7506,0.22471241392195224,0.2757534007804628,0.10745925610175808,0.9,3.0,5.616771097666572,15.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42977957987949017,0.3960214146180509,0.09935726222577296,0.04017736,covid_health,0.04953742027282715
2014-04-12,8,0.23915,0.45516521019452766,0.9217,-0.5267,0.2162050288170576,0.2620475186194414,0.08655636838657478,0.875,3,5.6131281063880705,15.0,0,0,0,0,0,0,0,0,8.0,0.23915,0.45516521019452766,0.9217,-0.5267,0.2162050288170576,0.2620475186194414,0.08655636838657478,0.875,3.0,5.6131281063880705,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36544463364293106,0.3857241239776568,-0.12629463364293106,0.030250022,covid_health,0.08560401201248169
2014-04-13,3,0.8666,0.11096544507187812,0.9797,0.7579,0.360888681995372,0.35329637029912264,0.11612454823463998,0.6666666666666666,1,6.133398042996649,19.666666666666668,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,0.5449622807017546,0.4787229335014664,0.3216377192982455,0.027988652,covid_health,0.44576114416122437
2014-04-14,17,0.35165294117647056,0.5314425875831357,0.9041,-0.9093,0.047610328368404335,0.3943448838041217,0.1258506037881884,0.5294117647058824,4,8.044947049617722,17.705882352941178,0,0,0,0,0,1,1,0,1.0,0.8087,,0.8087,0.8087,0.017539191991090775,,0.29411764705882354,1.0,1.0,4.624972813284271,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4858009803921571,0.46671071630689626,-0.13414803921568652,0.043711618,elections,0.1727527379989624
2014-04-15,21,0.19246666666666667,0.6040557427368217,0.8827,-0.8065,-0.09245385149759906,0.4305932923683689,0.07821469871544906,0.6190476190476191,3,6.79794041297493,17.476190476190474,0,0,1,0,0,1,0,1,5.0,-0.45671999999999996,0.29843856486721015,0.0,-0.8065,-0.3782898163422942,0.4073405024535064,0.06944637054038694,0.4,1.0,6.777646593635117,20.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.47023986928104594,0.41988690678308677,-0.27777320261437927,0.04420747,fed_rates,0.1625756025314331
2014-04-16,16,0.51005625,0.41140761290760447,0.9517,-0.3612,0.18017742678057402,0.20520926391160021,0.08961799166557176,0.375,3,6.946975992135418,17.1875,0,0,0,1,0,0,0,0,2.0,0.0615,0.5068541407545173,0.4199,-0.2969,0.3255163421854377,0.3509817624358001,0.187875150060024,1.0,1.0,4.812184355372417,11.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.35139195261437933,0.4310156798245614,0.15866429738562066,0.043142173,covid_health,0.15449976921081543
2014-04-17,19,0.3726315789473684,0.4425083992330686,0.9537,-0.7003,0.045874511430922305,0.21654085687161706,0.1042377796569036,0.7368421052631579,3,7.038783541388542,15.473684210526315,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0.35838483187134523,0.43738489698510985,0.014246747076023192,0.041055467,covid_health,0.11009657382965088
2014-04-18,44,0.4191545454545455,0.4689660608806656,0.8993,-0.8268,0.13415133343501526,0.342323457798487,0.07309827556450246,0.4772727272727273,3,7.531552381407289,17.636363636363637,0,0,0,1,1,1,0,1,8.0,0.16035,0.5842858987076202,0.872,-0.8268,0.022329819737933576,0.48088379610801196,0.0668097566385234,0.375,2.0,6.930494765951626,14.75,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.43394745813397156,0.42167314032072156,-0.014792912679426062,0.04251181,covid_health,0.06679677963256836
2014-04-19,14,0.5755071428571429,0.3614948567870869,0.9493,-0.1779,0.1681100015661546,0.3063753657462995,0.07443232569270716,0.8571428571428571,3,7.476472381163905,17.071428571428573,0,0,1,0,0,0,0,0,13.0,0.5594692307692307,0.37103547086636557,0.9493,-0.1779,0.15315050359528798,0.3135186177478112,0.07337055889078871,0.8461538461538461,3.0,7.476472381163905,17.153846153846153,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.4557644224196858,0.4697241607288848,0.1197427204374571,0.035224933,covid_health,0.14374834299087524
2014-04-20,23,0.27322608695652173,0.607611202854253,0.979,-0.8832,0.09246069188837124,0.41366136254257246,0.12827418224816475,0.9565217391304348,3,6.555356891810665,18.608695652173914,0,0,0,0,0,1,0,1,3.0,0.4844333333333333,0.4700314280272473,0.9386,0.0,0.4327327211697896,0.3595402387895608,0.13721922731356695,0.6666666666666666,1.0,5.638354669333745,17.666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4226292584227369,0.38495645886553076,-0.14940317146621518,0.04025114,covid_health,0.08100169897079468
2014-04-21,17,0.4623705882352941,0.4158210323635426,0.9182,-0.4168,0.1475002655540319,0.34412457509144545,0.06585343857528018,0.35294117647058826,3,8.07837810362652,18.11764705882353,0,0,1,0,0,0,0,1,8.0,0.5159,0.40292363331742437,0.9182,0.0,0.18205395666882396,0.2566295794749453,0.06554358699832838,0.75,3.0,5.8998973535824915,18.125,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.43703460601631977,0.4007732655882199,0.025335982218974318,0.0438284,covid_health,0.1123473048210144
2014-04-22,36,0.42223333333333335,0.48545201322361115,0.9579,-0.8513,0.16997850655267635,0.328618081878665,0.09233963362807783,0.8055555555555556,4,9.285726098882073,19.444444444444443,1,0,1,1,0,1,0,1,6.0,0.33116666666666666,0.8456065483820868,0.9448,-0.8513,0.2714391772945722,0.5562264904580927,0.07350311160324306,1.0,4.0,5.488937726156687,22.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.38594333617504994,0.4335970751120294,0.036289997158283405,0.04315271,covid_health,0.06362396478652954
2014-04-23,33,0.5666666666666667,0.43295464230293995,0.9442,-0.7424,0.21447515967443134,0.3399359108611525,0.07121924895587373,0.5757575757575758,2,8.078067881815437,18.515151515151516,0,0,0,1,1,1,0,0,15.0,0.7009133333333334,0.2481606417126578,0.9245,0.0,0.28047099355608224,0.2889926462297471,0.07440132318474539,0.8,2.0,6.983789965258135,17.666666666666668,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.48375686274509827,0.4416842774929818,0.08290980392156838,0.041029017,covid_health,0.030314922332763672
2014-04-24,26,0.4007730769230769,0.5111566480504326,0.9285,-0.7264,0.0648025620657091,0.3459319335211262,0.0979349525850012,0.6153846153846154,2,7.52456122628536,16.884615384615383,1,0,0,0,0,0,1,1,12.0,0.4903666666666667,0.5543621893398728,0.91,-0.7264,-0.011872756682957212,0.42481345317326097,0.08629494316776382,0.5833333333333334,2.0,5.6240175061873385,17.833333333333332,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.4632243589743592,0.4457044914895116,-0.06245128205128231,0.040825684,covid_health,0.04466986656188965
2014-04-25,16,0.3021125,0.5083307281354007,0.9595,-0.6793,0.0408583001117222,0.4652693227157675,0.08614407414737371,0.75,2,6.811244378601294,18.125,1,0,1,1,0,0,0,1,9.0,0.1577111111111111,0.4420926895019992,0.8217,-0.4003,-0.007293223920795653,0.461669204032751,0.09241201527822739,0.8888888888888888,2.0,6.733401891837359,16.555555555555557,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.4231840811965814,0.4289841992817193,-0.1210715811965814,0.040410336,covid_health,0.09842240810394287
2014-04-27,3,0.8216666666666667,0.07222564179938679,0.9001,0.7579,0.08345737277219693,0.02850486495883428,0.06842765995720951,0.3333333333333333,1,5.723585101952381,18.666666666666668,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0.5081840811965814,0.4641498455402227,0.31348258547008523,0.03147192,fed_rates,0.2867324948310852
2014-04-28,12,0.5428000000000001,0.3293842050637136,0.8858,-0.1091,0.2463480467752864,0.30038983324347923,0.09679005107501831,0.3333333333333333,1,7.094234845924755,15.416666666666666,0,0,1,1,0,0,0,0,5.0,0.5908599999999999,0.3989376241970667,0.8858,-0.1091,0.41577005907893183,0.41718965321845586,0.11474228988585018,0.6,1.0,4.454347296253507,14.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5555263888888892,0.5026604045464339,-0.012726388888889106,0.042041283,covid_health,0.14933347702026367
2014-04-29,26,0.20920000000000002,0.5000727275107092,0.9426,-0.8052,0.0207844409518517,0.36367159055620335,0.10347734236660112,0.38461538461538464,1,6.652863029353347,17.076923076923077,1,0,1,0,0,1,0,1,5.0,0.36206,0.6848540121806983,0.9426,-0.8052,0.007920576818287372,0.33027212959788105,0.3018313488460965,0.6,1.0,6.652863029353347,15.2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5245555555555558,0.46649317765567766,-0.3153555555555557,0.04240467,covid_health,0.13256806135177612
2014-05-01,8,0.505775,0.343970275916809,0.9313,0.0,0.22161939716897905,0.24379579096002196,0.09909876306781444,0.375,1,6.035481432524756,16.375,0,0,0,0,0,0,0,0,2.0,0.71545,0.12947125163525688,0.807,0.6239,0.3802934237755835,0.26965682686139114,0.14424179260031267,1.0,1.0,3.6375861597263857,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41925833333333357,0.4784277014652014,0.08651666666666641,0.035056856,covid_health,0.2864341735839844
2014-05-02,57,0.30416491228070175,0.5522164691014451,0.962,-0.8269,0.03733924145630577,0.3953426880305908,0.0977324363665533,0.8245614035087719,4,9.475316606892326,18.105263157894736,1,1,1,1,0,1,0,1,19.0,0.3658736842105263,0.50008133209854,0.919,-0.75,0.01925854002566714,0.38349619676451435,0.11554016578177059,0.7368421052631579,3.0,6.396929655216146,17.473684210526315,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.33971330409356754,0.44092745083863505,-0.03554839181286579,0.041705176,covid_health,0.05486100912094116
2014-05-03,12,0.10125833333333334,0.6878110713882428,0.8959,-0.8808,-0.030271586651603382,0.3270129228369612,0.08399464520237271,0.5,3,8.84505705350085,21.083333333333332,0,0,0,0,0,0,0,1,2.0,0.80855,0.12353155467328991,0.8959,0.7212,0.3653484107926488,0.4412637100357963,0.08601861797350518,1.5,3.0,6.816735880594968,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3037327485380119,0.39813963032581456,-0.20247441520467857,0.040250424,covid_health,0.11504864692687988
2014-05-04,10,-0.14089000000000002,0.6650046790979912,0.9086,-0.8163,-0.2236285655759275,0.5923203028992209,0.1907737551410657,0.8,1,10.579030687147712,14.5,0,0,0,0,0,0,0,0,1.0,0.9086,,0.9086,0.9086,0.5213656639680266,,0.17757009345794392,1.0,1.0,3.044522437723423,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08817774853801191,0.33485355889724305,-0.22906774853801193,0.035430998,cluster_12,0.6243057250976562
2014-05-05,34,0.42401764705882355,0.42690170358951396,0.9217,-0.4926,0.15234184519880833,0.3435892227620713,0.11762685840017502,1.1764705882352942,5,6.946013991099227,15.147058823529411,0,0,0,0,0,1,0,1,26.0,0.42603076923076927,0.4408416003684142,0.9217,-0.4926,0.23597649997100234,0.25680713506095837,0.13352093592803008,1.4230769230769231,5.0,4.663439094112067,13.346153846153847,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1281286601307192,0.27804655609612267,0.2958889869281044,0.03741983,covid_health,0.0831405520439148
2014-05-06,9,0.28831111111111113,0.5525108085921135,0.9033,-0.6259,0.19727186941438252,0.27958406431808774,0.0741461122613313,0.6666666666666666,2,6.844815479208263,15.333333333333334,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0.19047958605664514,0.24169100054056705,0.09783152505446599,0.039482564,covid_health,0.1370025873184204
2014-05-07,13,0.04392307692307692,0.6513722069009983,0.9337,-0.8564,-0.10243753537249106,0.45341097926215934,0.08285220905118022,0.5384615384615384,2,10.487238306316675,22.153846153846153,0,0,0,1,0,0,0,1,3.0,-0.18483333333333332,0.7779554893008553,0.7009,-0.7574,-0.5072564401974281,0.4836598531594683,0.05477541958173967,0.6666666666666666,1.0,7.158513997329321,21.333333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25208394503100406,0.21808001152957807,-0.20816086810792714,0.043539915,cluster_13,0.20989102125167847
2014-05-08,32,0.513559375,0.36067187291120195,0.9117,-0.5994,0.2357278116978705,0.27055546650355233,0.0883325867629419,0.375,3,10.057538227363054,16.8125,1,0,0,1,0,0,0,0,4.0,0.33030000000000004,0.4814344884474592,0.7712,-0.296,0.031178111443296075,0.19102350227584983,0.07349820000336056,0.25,1.0,5.8522024797744745,19.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2819311876780629,0.21919206510100664,0.23162818732193713,0.044890314,elections,0.12587422132492065
2014-05-09,13,0.14264615384615384,0.5550174586073616,0.8268,-0.8881,-0.06944821287806217,0.29239402679722093,0.07632970454936895,0.3076923076923077,2,7.212294468500341,17.46153846153846,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0.23337620192307718,0.19611795675321408,-0.09073004807692334,0.0429375,covid_health,0.16573196649551392
2014-05-10,2,0.15265,1.1153195259655415,0.9413,-0.636,-0.11326714651659131,0.9511871460089589,0.1164274322169059,0.5,1,5.5134287461649825,19.0,0,0,0,0,0,0,0,1,1.0,0.9413,,0.9413,0.9413,0.5593237346038222,,0.09649122807017543,0.0,0.0,3.912023005428146,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26961850961538486,0.20345962341988072,-0.11696850961538485,0.02716816,cluster_12,0.5449649095535278
2014-05-11,3,0.8908999999999999,0.08606921633197315,0.9648,0.7964,0.3695756516729792,0.3895315172601035,0.3234873714678486,0.6666666666666666,1,6.473890696352274,19.333333333333332,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,0.3953987179487181,0.35085819484845215,0.4955012820512818,0.031479865,cluster_12,0.288082480430603
2014-05-12,8,0.73825,0.2632957326983156,0.9682,0.2263,0.4215371255995706,0.25506795143378547,0.08815266270615917,0.75,3,7.656337166430183,18.375,0,0,1,0,0,0,0,1,2.0,0.6618999999999999,0.31324830406564047,0.8834,0.4404,0.4185786838643253,0.37681793928220453,0.14182874463248296,0.0,0.0,3.784189633918261,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5939333333333335,0.39574853098290597,0.14431666666666643,0.035838146,elections,0.2900604009628296
2014-05-13,12,0.49655,0.5230342722996266,0.9638,-0.7096,0.24233409219111005,0.47017330288732917,0.08063802332901891,0.5,3,7.042286171939743,18.0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,0.7085666666666669,0.42549694368131863,-0.2120166666666669,0.040622983,elections,0.2859967350959778
2014-05-14,5,0.48697999999999997,0.3509742113033378,0.765,0.0,0.10838202871382237,0.10633251120211465,0.0633457989379042,0.0,0,6.706862336602747,14.4,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0.5739266666666669,0.4887907898351647,-0.08694666666666695,0.037836045,fed_rates,0.3855056166648865
2014-05-15,7,0.6968142857142857,0.3304835922733605,0.9716,0.0,0.36598765943199396,0.3712922858744213,0.0796120134837812,0.2857142857142857,1,8.262300941787448,17.857142857142858,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,0.5601147619047621,0.5149700627943484,0.13669952380952366,0.03830132,fed_rates,0.2086535096168518
2014-05-16,7,0.7741142857142858,0.2131674414521085,0.9413,0.3818,0.18653116335294076,0.23409922871362357,0.07182709690348511,0.2857142857142857,1,7.223295679562314,19.428571428571427,0,0,0,1,0,1,0,0,,,,,,,,,,,,,,,,,,,,,0.6526361904761907,0.6051797959183673,0.12147809523809505,0.039976966,fed_rates,0.21994942426681519
2014-05-17,19,0.4527263157894737,0.5380242237856182,0.9387,-0.8398,0.16447752640631638,0.4068413871582934,0.09357806053783257,0.8421052631578947,3,5.955837369464831,19.105263157894736,0,0,1,0,1,1,0,0,,,,,,,,,,,,,,,,,,,,,0.6412182957393485,0.6480478410311493,-0.18849197994987482,0.037037592,covid_health,0.1472705602645874
2014-05-18,4,0.2571,0.8611802637466018,0.945,-0.9083,-0.12116994918324053,0.7828129682517149,0.1042755068456003,1.0,1,9.78633556772527,23.0,0,0,0,0,0,0,1,0,3.0,0.3021333333333333,1.0489419256247379,0.945,-0.9083,0.11538703087717295,0.7638317786023134,0.12034242034242033,1.0,1.0,6.760414691083428,21.333333333333332,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.49464686716792006,0.5575049838882921,-0.23754686716792006,0.03864103,elections,0.6185195446014404
2014-05-19,18,0.2276388888888889,0.5451899832264506,0.9413,-0.6259,0.01924356957897544,0.23501782589731496,0.12444540864934567,0.5,2,7.440146680662688,18.5,0,0,1,1,0,1,0,1,,,,,,,,,,,,,,,,,,,,,0.3124884015594544,0.48456053944384764,-0.08484951267056551,0.042617675,covid_health,0.19927126169204712
2014-05-20,12,0.454525,0.4690247776455468,0.9729,-0.4561,0.153377885154138,0.4451016868177917,0.07606281089524514,0.9166666666666666,4,7.656337166430183,18.75,1,0,1,1,0,1,0,1,,,,,,,,,,,,,,,,,,,,,0.3130879629629632,0.47855696801527625,0.1414370370370368,0.042766903,cluster_13,0.13190287351608276
2014-05-21,6,0.7888000000000001,0.12037041164671655,0.8957,0.5719,0.32450030371546745,0.32304955904154486,0.06374071773486234,0.5,2,6.9865664594064265,18.666666666666668,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0.49032129629629656,0.5216741108724191,0.2984787037037035,0.040511955,fed_rates,0.28454941511154175
2014-05-22,10,0.63109,0.32342315058346294,0.8711,0.0,0.19595090616494418,0.40812311762995285,0.08405922556539007,0.9,3,6.380122536899765,18.5,0,0,0,0,0,0,0,1,5.0,0.66882,0.3346962458707895,0.8711,0.0772,0.23824363369494678,0.5163162829932747,0.0893525148906171,1.6,3.0,6.380122536899765,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6248050000000003,0.5122849271989497,0.006284999999999763,0.040511485,covid_health,0.15876197814941406
2014-05-23,18,0.11905,0.543447694598759,0.9217,-0.7506,0.1555362238238255,0.48024096407198313,0.07269123032885907,0.5,2,9.722505098743403,17.72222222222222,0,0,1,0,0,1,0,1,5.0,0.27332,0.5965125790794358,0.9215,-0.3734,0.25310596693307164,0.3540026861028257,0.061774778017014045,0.4,1.0,9.722505098743403,21.2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.5129800000000003,0.4187043149540518,-0.39393000000000034,0.043987464,covid_health,0.1830277442932129
2014-05-24,1,0.0,,0.0,0.0,-0.8028065487742424,,0.07547169811320754,1.0,1,5.37989735354046,26.0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0.2500466666666669,0.354029126984127,-0.2500466666666669,0.0,covid_health,0.4688156843185425
2014-05-25,3,0.8256,0.19714088870652882,0.95,0.5983,0.3423692137002945,0.38261111656642827,0.1757989072756574,2.0,4,6.3784261836515865,16.333333333333332,0,0,0,0,0,0,0,0,1.0,0.95,,0.95,0.95,-0.09336812794208527,,0.1650485436893204,4.0,4.0,6.3784261836515865,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31488333333333357,0.43524341269841266,0.5107166666666665,0.03190167,elections,0.48823559284210205
2014-05-26,8,0.45905,0.4078705642024895,0.9658,0.0,0.12036292860284448,0.360029060472405,0.10246304441128096,1.125,2,6.741700694652055,18.75,0,1,0,0,0,0,0,0,5.0,0.643,0.37876913813033924,0.9658,0.0,0.2839671730995178,0.2806264023026005,0.11093773056843584,1.2,2.0,5.056245805348308,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4282166666666669,0.46830214285714283,0.0308333333333331,0.03784321,covid_health,0.2084941864013672
2014-05-27,23,0.2645173913043478,0.5325175930957791,0.9509,-0.6588,0.03295747846688913,0.32007727883878484,0.09933510831119621,0.4782608695652174,2,7.454719949364001,19.52173913043478,0,1,0,1,0,1,0,1,9.0,0.22595555555555555,0.4794477216316475,0.7339,-0.5428,-0.026099402664436236,0.31027593014626154,0.10303725784143046,0.5555555555555556,2.0,6.293419278846481,21.77777777777778,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.5163891304347829,0.441158198757764,-0.25187173913043504,0.042755406,covid_health,0.12300080060958862
2014-05-28,8,0.41125,0.4003584251285697,0.8402,-0.1326,0.07820717873983085,0.07839338646894271,0.061324542365595494,0.125,1,7.855544677915663,19.375,0,0,0,0,0,1,0,0,1.0,-0.1326,,-0.1326,-0.1326,0.0035436488687992096,,0.05263157894736842,0.0,0.0,7.042286171939743,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37827246376811613,0.38722248447204966,0.032977536231883875,0.042167146,fed_rates,0.3531720042228699
2014-05-29,4,-0.22022499999999998,0.6544096544469171,0.5983,-0.8553,-0.23237896035425365,0.7297889430879764,0.09465003686551002,0.5,1,6.823286122355687,15.0,0,0,0,0,0,1,0,1,2.0,-0.7396,0.1636245091665671,-0.6239,-0.8553,-0.8112704325467348,0.15064524882482172,0.05327066196631414,0.5,1.0,6.823286122355687,14.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.1518474637681162,0.2656060559006211,-0.3720724637681162,0.036559198,cluster_15,0.3402283191680908
