scenario,sample_name,target,feature_set,model,n_features,n_predictions,mean_fold_roc_auc,std_fold_roc_auc,overall_accuracy,overall_balanced_accuracy,overall_f1,overall_roc_auc
premarket_large_move,all_days,same_day_large_move_direction,premarket_controls_only,logreg,24,314,1.0,0.0,1.0,1.0,1.0,1.0
premarket_large_move,all_days,same_day_large_move_direction,premarket_controls_plus_text,logreg,32,314,1.0,0.0,1.0,1.0,1.0,1.0
premarket_large_move,all_days,same_day_large_move_direction,premarket_controls_regimes,logreg,48,314,1.0,0.0,1.0,1.0,1.0,1.0
premarket_large_move,all_days,same_day_large_move_direction,premarket_controls_only,random_forest,24,314,0.9940117204862001,0.008678278310399745,0.964968152866242,0.9633915724563207,0.9688385269121813,0.9938335046248715
premarket_large_move,all_days,same_day_large_move_direction,premarket_controls_plus_text,random_forest,32,314,0.9945130371491628,0.0067916667453797605,0.9554140127388535,0.954820143884892,0.96,0.9934840698869477
premarket_large_move,all_days,same_day_large_move_direction,premarket_controls_regimes,random_forest,48,314,0.9938443135082426,0.007176115876404906,0.9585987261146497,0.9576772867420349,0.9629629629629629,0.9933401849948612
premarket_large_move,all_days,same_day_large_move_direction,premarket_controls_plus_text,gradient_boosting,32,314,0.9909085326134959,0.010588208858578363,0.9713375796178344,0.9698458376156218,0.9745042492917847,0.9904213771839672
premarket_large_move,all_days,same_day_large_move_direction,premarket_controls_regimes,gradient_boosting,48,314,0.9901136200538775,0.011725683417589236,0.9713375796178344,0.9698458376156218,0.9745042492917847,0.9899280575539569
premarket_large_move,all_days,same_day_large_move_direction,premarket_controls_only,gradient_boosting,24,314,0.9903842836402579,0.011165032980689627,0.9681528662420382,0.9662487153134636,0.9717514124293786,0.988530318602261
